Name,Type,Address,Contact,Note,zip,gcode,lat,lon
WALGREENS #03950,WIC Authorized Specialty Formula Retailers,"4343 N KEDZIE AVE CHICAGO, IL 60618",Phone: (773) 604-4419 TTY: None,,60618,"Walgreens, 4343, North Kedzie Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.96058085,-87.7078752105113
WALGREENS #03961,WIC Authorized Specialty Formula Retailers,"2340 W MADISON ST CHICAGO, IL 60612",Phone: (312) 226-7913 TTY: None,,60612,"Walgreens, 2340, West Madison Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States",41.8814195,-87.68533154574376
WALGREENS #04147,WIC Authorized Specialty Formula Retailers,"1546 N CENTRAL AVE CHICAGO, IL 60651",Phone: (773) 622-8185 TTY: None,,60651,"Walgreens, 1546, North Central Avenue, Beat 2531, Austin, Chicago, Cook County, Illinois, 60651, United States",41.90895395,-87.76666457030129
WALGREENS #04233,WIC Authorized Specialty Formula Retailers,"5600 W FULLERTON AVE CHICAGO, IL 60639",Phone: (773) 745-1640 TTY: None,,60639,"Walgreens, 5600, West Fullerton Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.9244532,-87.76664864503346
WALGREENS #04306,WIC Authorized Specialty Formula Retailers,"1633 WEST 95TH CHICAGO, IL 60643",Phone: (773) 445-9277 TTY: None,,60643,"Walgreens, 1633, West 95th Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",41.72060885,-87.663553499912
WALGREENS #04349,WIC Authorized Specialty Formula Retailers,"201 W MADISON ST CHICAGO, IL 60606",Phone: (312) 214-4385 TTY: None,,60606,"Poetry Garage, 201-223, West Madison Street, Loop, Chicago, Cook County, Illinois, 60606, United States",41.881581749999995,-87.63438636427853
WALGREENS #04461,WIC Authorized Specialty Formula Retailers,"501 W ROOSEVELT RD CHICAGO, IL 60607",Phone: (312) 492-8559 TTY: None,,60607,"Walgreens, 501, West Roosevelt Road, Near West Side, Chicago, Cook County, Illinois, 60607, United States",41.866611250000005,-87.639552249751
WALGREENS #04494,WIC Authorized Specialty Formula Retailers,"1649 W BELMONT AVE CHICAGO, IL 60657",Phone: (773) 281-8439 TTY: None,,60657,"Walgreens, 1649, West Belmont Avenue, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",41.93937235,-87.67043558303206
WALGREENS #04519,WIC Authorized Specialty Formula Retailers,"1320 E 47TH ST CHICAGO, IL 60653",Phone: (773) 373-6147 TTY: None,,60653,"Walgreens, 1320, East 47th Street, Indian Village, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",41.8105553,-87.5939431
WALGREENS #04542,WIC Authorized Specialty Formula Retailers,"5625 N RIDGE AVE CHICAGO, IL 60660",Phone: (773) 989-7546 TTY: None,,60660,"Walgreens, 5625, North Ridge Avenue, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",41.9842474,-87.66060934037759
WALGREENS #04752,WIC Authorized Specialty Formula Retailers,"316 W CERMAK RD CHICAGO, IL 60616",Phone: (312) 791-0392 TTY: None,,60616,"Walgreens, 316, West Cermak Road, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",41.8533374,-87.63574273721323
WALGREENS #04862,WIC Authorized Specialty Formula Retailers,"4343 N CENTRAL AVE CHICAGO, IL 60634",Phone: (773) 427-9456 TTY: None,,60634,"Walgreens, 4343, North Central Avenue, Martin Luther, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",41.95987815,-87.7669034542528
WALGREENS #04935,WIC Authorized Specialty Formula Retailers,"6809 W BELMONT AVE CHICAGO, IL 60634",Phone: (773) 237-6273 TTY: None,,60634,"Walgreens, 6809, West Belmont Avenue, Beat 2511, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",41.9378642,-87.79656064459253
WALGREENS #04936,WIC Authorized Specialty Formula Retailers,"4040 N CICERO AVE CHICAGO, IL 60641",Phone: (773) 283-5321 TTY: None,,60641,"Walgreens, 4040, North Cicero Avenue, Six Corners, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",41.9546579,-87.74773205065512
WALGREENS #04938,WIC Authorized Specialty Formula Retailers,"4748 WEST NORTH AVE CHICAGO, IL 60639",Phone: (773) 745-6642 TTY: None,,60639,"Walgreens, 4748, West North Avenue, Beat 2523, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.90990865,-87.74510278324422
WALGREENS #04978,WIC Authorized Specialty Formula Retailers,"111 S HALSTED ST CHICAGO, IL 60661",Phone: (312) 463-9142 TTY: None,,60661,"Walgreens, 111, South Halsted Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60661, United States",41.8797545,-87.6467692
WALGREENS #04986,WIC Authorized Specialty Formula Retailers,"4745 W BELMONT AVE CHICAGO, IL 60641",Phone: (773) 481-0211 TTY: None,,60641,"Walgreens, 4745, West Belmont Avenue, Belmont Cragin, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",41.938584,-87.74593667607405
WALGREENS #05033,WIC Authorized Specialty Formula Retailers,"2015 E 79TH ST CHICAGO, IL 60649",Phone: (773) 734-2492 TTY: None,,60649,"2015, East 79th Street, Windsor Park, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",41.751530500091015,-87.57537099050867
WALGREENS #05034,WIC Authorized Specialty Formula Retailers,"6315 S KEDZIE AVE CHICAGO, IL 60629",Phone: (773) 776-4040 TTY: None,,60629,"Walgreens, 6315, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",41.77825535,-87.70280487037238
WALGREENS #05057,WIC Authorized Specialty Formula Retailers,"3153 W IRVING PARK RD CHICAGO, IL 60618",Phone: (773) 588-9196 TTY: None,,60618,"Walgreens, 3153, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.95365235,-87.7073259184041
WALGREENS #05086,WIC Authorized Specialty Formula Retailers,"3120 CHICAGO RD SOUTH CHICAGO HEIGHTS, IL 60411",Phone: (708) 755-7972 TTY: None,,60411,"Walgreens, 3120, Chicago Road, South Chicago Heights, Bloom Township, Cook County, Illinois, 60411, United States",41.4818116,-87.6382609
WALGREENS #05089,WIC Authorized Specialty Formula Retailers,"7111 S WESTERN AVE CHICAGO, IL 60636",Phone: (773) 863-8009 TTY: None,,60636,"Walgreens, 7111, South Western Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60636, United States",41.7640974,-87.68275970674375
WALGREENS #05121,WIC Authorized Specialty Formula Retailers,"5935 W ADDISON ST CHICAGO, IL 60634",Phone: (773) 282-1594 TTY: None,,60634,"Walgreens, 5935, West Addison Street, Martin Luther, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",41.94551405,-87.77563861689843
WALGREENS #05123,WIC Authorized Specialty Formula Retailers,"10300 S MICHIGAN AVE CHICAGO, IL 60628",Phone: (773) 468-0602 TTY: None,,60628,"Walgreens, 10300, South Michigan Avenue, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",41.70690645,-87.62147173569406
WALGREENS #05128,WIC Authorized Specialty Formula Retailers,"2601 E SAUK TRL SAUK VILLAGE, IL 60411",Phone: (708) 757-6906 TTY: None,,60411,"Walgreens, 2601, East Sauk Trail, Sauk Village, Bloom Township, Cook County, Illinois, 60411, United States",41.4917575,-87.5587128
WALGREENS #05192,WIC Authorized Specialty Formula Retailers,"9148 S COMMERCIAL AVE CHICAGO, IL 60617",Phone: (773) 821-6603 TTY: None,,60617,"Walgreens, 9148, South Commercial Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",41.72848005,-87.55211878620176
WALGREENS #05234,WIC Authorized Specialty Formula Retailers,"5435 S KEDZIE AVE CHICAGO, IL 60632",Phone: (773) 436-7396 TTY: None,,60632,"Walgreens, 5435, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",41.79417025,-87.70325585071154
WALGREENS #05355,WIC Authorized Specialty Formula Retailers,"650 DIXIE HWY CHICAGO HEIGHTS, IL 60411",Phone: (708) 755-0058 TTY: None,,60411,"Walgreens, 650, Dixie Highway, Chicago Heights, Bloom Township, Cook County, Illinois, 60411, United States",41.5195837,-87.64979228701624
WALGREENS #05356,WIC Authorized Specialty Formula Retailers,"4710 S WESTERN AVE CHICAGO, IL 60609",Phone: (773) 579-0366 TTY: None,,60609,"Walgreens, 4710, South Western Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",41.807859,-87.68479703503766
WALGREENS #05724,WIC Authorized Specialty Formula Retailers,"7045 S PULASKI RD CHICAGO, IL 60629",Phone: (773) 735-0337 TTY: None,,60629,"Walgreens, 7045, South Pulaski Road, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",41.7646958,-87.72200391774194
WALGREENS #05825,WIC Authorized Specialty Formula Retailers,"1213 W 79TH ST CHICAGO, IL 60620",Phone: (773) 651-2118 TTY: None,,60620,"Walgreens, 1213, West 79th Street, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",41.7501371,-87.6544369
WALGREENS #05867,WIC Authorized Specialty Formula Retailers,"3943 W 47TH ST CHICAGO, IL 60632",Phone: (773) 927-0523 TTY: None,,60632,"Walgreens, 3943, West 47th Street, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",41.807710099999994,-87.72268912793851
WALGREENS #05926,WIC Authorized Specialty Formula Retailers,"4385 S ARCHER AVE CHICAGO, IL 60632",Phone: (773) 247-6804 TTY: None,,60632,"Walgreens, 4385, South Archer Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",41.813303250000004,-87.70487330484326
WALGREENS #06297,WIC Authorized Specialty Formula Retailers,"6016 W 63RD ST CHICAGO, IL 60638",Phone: (773) 788-0180 TTY: None,,60638,"Walgreens, 6016, West 63rd Street, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",41.7781547,-87.77232387314484
WALGREENS #06641,WIC Authorized Specialty Formula Retailers,"1614 W 47TH ST CHICAGO, IL 60609",Phone: (773) 247-3051 TTY: None,,60609,"Walgreens, 1614, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",41.80882115,-87.66587232671927
WALGREENS #06727,WIC Authorized Specialty Formula Retailers,"4720 N MARINE DR CHICAGO, IL 60640",Phone: (773) 769-1315 TTY: None,,60640,"4720, North Marine Drive, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",41.96793069726736,-87.64940234566323
WALGREENS #06762,WIC Authorized Specialty Formula Retailers,"11833 S WESTERN AVE CHICAGO, IL 60643",Phone: (773) 233-2245 TTY: None,,60643,"Walgreens, 11833, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States",41.6779609,-87.68033461932774
WALGREENS #06980,WIC Authorized Specialty Formula Retailers,"3019 W PETERSON AVE CHICAGO, IL 60659",Phone: (773) 728-6254 TTY: None,,60659,"Walgreens, 3019, West Peterson Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",41.9901457,-87.70513470588821
WALGREENS #07179,WIC Authorized Specialty Formula Retailers,"2 E ROOSEVELT RD CHICAGO, IL 60605",Phone: (312) 212-1583 TTY: None,,60605,"Walgreens, 2, East Roosevelt Road, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",41.8676117,-87.62723
WALGREENS #07250,WIC Authorized Specialty Formula Retailers,"2345 W 103RD ST CHICAGO, IL 60643",Phone: (773) 429-0767 TTY: None,,60643,"Walgreens, 2345, West 103rd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",41.70614555,-87.68077797451701
WALGREENS #07267,WIC Authorized Specialty Formula Retailers,"650 W 63RD ST CHICAGO, IL 60621",Phone: (773) 994-4467 TTY: None,,60621,"Walgreens, 650, West 63rd Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",41.780116050000004,-87.64173815092293
WALGREENS #07359,WIC Authorized Specialty Formula Retailers,"3222 N MILWAUKEE AVE CHICAGO, IL 60618",Phone: (773) 481-5876 TTY: None,,60618,"Walgreens, 3222, North Milwaukee Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.9396299,-87.72522012703486
WALGREENS #07360,WIC Authorized Specialty Formula Retailers,"3220 W 111TH ST CHICAGO, IL 60655",Phone: (773) 239-2808 TTY: None,,60655,"Walgreens, 3220, West 111th Street, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States",41.6919336,-87.70198049724095
WALGREENS #07515,WIC Authorized Specialty Formula Retailers,"7155 W FOSTER AVE CHICAGO, IL 60656",Phone: (773) 631-3927 TTY: None,,60656,"7155, West Foster Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States",41.97558538446183,-87.80577325103869
WALGREENS #09000,WIC Authorized Specialty Formula Retailers,"2001 N MILWAUKEE AVE CHICAGO, IL 60647",Phone: (773) 772-2370 TTY: None,,60647,"Walgreens, 2001, North Milwaukee Avenue, Bucktown, Logan Square, Chicago, Cook County, Illinois, 60647, United States",41.9178984,-87.68838334866953
WALGREENS #09038,WIC Authorized Specialty Formula Retailers,"4001 W IRVING PARK RD CHICAGO, IL 60641",Phone: (773) 685-3527 TTY: None,,60641,"Walgreens, 4001, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",41.95334775,-87.72817337462315
WALGREENS #09357,WIC Authorized Specialty Formula Retailers,"833 W 115TH ST CHICAGO, IL 60643",Phone: (773) 568-4034 TTY: None,,60643,"Walgreens, 833, West 115th Street, Placerdale, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60643, United States",41.68479925,-87.64331494999999
WALGREENS #09438,WIC Authorized Specialty Formula Retailers,"30 N MICHIGAN AVE CHICAGO, IL 60602",Phone: (312) 332-3540 TTY: None,,60602,"Dunkin', 30, North Michigan Avenue, Loop, Chicago, Cook County, Illinois, 60602, United States",41.8830618,-87.6249362
WALGREENS #09470,WIC Authorized Specialty Formula Retailers,"4817 W FULLERTON AVE CHICAGO, IL 60639",Phone: (773) 889-7411 TTY: None,,60639,"Walgreens, 4817, West Fullerton Avenue, Beat 2522, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.923966050000004,-87.74730204072443
WALGREENS #09709,WIC Authorized Specialty Formula Retailers,"4010 W LAWRENCE AVE CHICAGO, IL 60630",Phone: (773) 286-0309 TTY: None,,60630,"Walgreens, 4010, West Lawrence Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",41.9685035,-87.728853979364
WALGREENS #10558,WIC Authorized Specialty Formula Retailers,"250 S WACKER DR CHICAGO, IL 60606",Phone: (312) 876-1363 TTY: None,,60606,"250 South Wacker, 250, South Wacker Drive, Printer's Row, Loop, Chicago, Cook County, Illinois, 60606, United States",41.8783989,-87.63727068173391
WALGREENS #10649,WIC Authorized Specialty Formula Retailers,"3424 W BELMONT AVE CHICAGO, IL 60618",Phone: (773) 267-2328 TTY: None,,60618,"Walgreens, 3424, West Belmont Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",41.9395039,-87.7138012
WALGREENS #11410,WIC Authorized Specialty Formula Retailers,"1627 N PULASKI RD CHICAGO, IL 60639",Phone: (773) 772-5432 TTY: None,,60639,"Walgreens, 1627, North Pulaski Road, Beat 2534, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.9110235,-87.72606681500525
WALGREENS #11492,WIC Authorized Specialty Formula Retailers,"5414 S ARCHER AVE CHICAGO, IL 60638",Phone: (773) 581-1664 TTY: None,,60638,"Walgreens, 5414, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",41.7987945,-87.74379912563018
WALGREENS #12150,WIC Authorized Specialty Formula Retailers,"5158 N LINCOLN AVE CHICAGO, IL 60625",Phone: (773) 907-8490 TTY: None,,60625,"Walgreens, 5158, North Lincoln Avenue, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",41.9756931,-87.6929557
WALGREENS #12304,WIC Authorized Specialty Formula Retailers,"2744 N CALIFORNIA AVE CHICAGO, IL 60647",Phone: (773) 342-2818 TTY: None,,60647,"Walgreens, 2744, North California Avenue, Maplewood, Logan Square, Chicago, Cook County, Illinois, 60647, United States",41.9315257,-87.6979686
WALGREENS #12426,WIC Authorized Specialty Formula Retailers,"315 W CHICAGO AVE CHICAGO, IL 60654",Phone: (312) 280-1599 TTY: None,,60654,"Walgreens, 315, West Chicago Avenue, River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",41.8963581,-87.6364445
WALGREENS #13106,WIC Authorized Specialty Formula Retailers,"11801 S AVENUE O CHICAGO, IL 60617",Phone: (773) 731-2147 TTY: None,,60617,"Walgreens, 11801, South Avenue O, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",41.6806654,-87.5391435
WALGREENS #13454,WIC Authorized Specialty Formula Retailers,"6140 N WESTERN AVE CHICAGO, IL 60659",Phone: (773) 764-0050 TTY: None,,60659,"Walgreens, 6140, North Western Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",41.9933651,-87.69011940781411
WALGREENS #15004,WIC Authorized Specialty Formula Retailers,"953 W. IRVING PARK RD CHICAGO, IL 60613",Phone: (773) 935-6414 TTY: None,,60613,"Walgreens, 953, West Irving Park Road, Pine Grove, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",41.95422365,-87.65397455062276
WALGREENS #15065,WIC Authorized Specialty Formula Retailers,"1601 N MILWAUKEE AVE CHICAGO, IL 60647",Phone: (773) 342-9161 TTY: None,,60647,"Walgreens, 1601, North Milwaukee Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60647, United States",41.9107646,-87.67773804398514
WALGREENS #15196,WIC Authorized Specialty Formula Retailers,"151 N STATE ST CHICAGO, IL 60601",Phone: (312) 863-4249 TTY: None,,60601,"Walgreens, 151, North State Street, Loop, Chicago, Cook County, Illinois, 60601, United States",41.8848484,-87.6276109
WALGREENS #15197,WIC Authorized Specialty Formula Retailers,"6121 N BROADWAY CHICAGO, IL 60660",Phone: (773) 764-8961 TTY: None,,60660,"Walgreens, 6121, North Broadway, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",41.99306405,-87.6599496989893
WALGREENS #15350,WIC Authorized Specialty Formula Retailers,"834 W ARMITAGE AVE CHICAGO, IL 60614",Phone: (773) 687-0709 TTY: None,,60614,"834, West Armitage Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",41.91823922652972,-87.64995255721146
WALGREENS #15667,WIC Authorized Specialty Formula Retailers,"122 S MICHIGAN AVE CHICAGO, IL 60603",Phone: (312) 973-3708 TTY: None,,60603,"122 South Michigan, 122, South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60603, United States",41.879915,-87.62494868455207
WALGREENS #15921,WIC Authorized Specialty Formula Retailers,"410 N MICHIGAN AVE CHICAGO, IL 60611",Phone: (312) 321-0951 TTY: None,,60611,"Walgreens, 410, North Michigan Avenue, Michigan Ave, Near North Side, Chicago, Cook County, Illinois, 60611, United States",41.8898126,-87.6247078
WALGREENS #15992,WIC Authorized Specialty Formula Retailers,"2500 N CLARK ST CHICAGO, IL 60614",Phone: (773) 929-7488 TTY: None,,60614,"Walgreens, 2500, North Clark Street, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",41.9278748,-87.642066
WALGREENS #21160,WIC Authorized Specialty Formula Retailers,"1051 W RANDOLPH ST CHICAGO, IL 60607",Phone: (312) 279-5500 TTY: None,,60607,"Walgreens, 1051, West Randolph Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",41.8839642,-87.6541233
WALGREENS #3949,WIC Authorized Specialty Formula Retailers,"3046 N HALSTED ST CHICAGO, IL 60657",Phone: (773) 325-0413 TTY: None,,60657,"Walgreens, 3046, North Halsted Street, Northalsted, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",41.937878,-87.6499025
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"2310 WEST ROOSEVELT ROAD CHICAGO, IL 60608",Phone: (312) 666-4193 TTY: None,,60608,"2310, West Roosevelt Road, Claremont Cottages, Near West Side, Chicago, Cook County, Illinois, 60608, United States",41.86671877777778,-87.68433999999999
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"1643 WEST CERMAK ROAD CHICAGO, IL 60608",Phone: (312) 523-0409 TTY: None,,60608,"1643, West Cermak Road, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",41.85222660490335,-87.66710483269333
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"5332 SOUTH WESTERN AVENUE CHICAGO, IL 60609",Phone: (773) 778-1292 TTY: None,,60609,"5332, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",41.79672442879984,-87.68421999056564
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"1734 WEST CHICAGO AVENUE CHICAGO, IL 60622",Phone: (312) 455-8595 TTY: None,,60622,"1734, West Chicago Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States",41.89635125,-87.6711675756517
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"3932 WEST MADISON ST. CHICAGO, IL 60624",Phone: (312) 533-9003 TTY: None,,60624,"3932, West Madison Street, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States",41.880828763765265,-87.72410147217735
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"11255 SOUTH MICHIGAN AVE CHICAGO, IL 60628",Phone: (773) 785-1786 TTY: None,,60628,"11255, South Michigan Avenue, Roseland, West Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",41.69030888191264,-87.62091106661765
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"5125 WEST CHICAGO AVENUE CHICAGO, IL 60644",Phone: (312) 378-8760 TTY: None,,60644,"5125, West Chicago Avenue, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States",41.89487,-87.754212
WIC FOOD CENTER,WIC Authorized Specialty Formula Retailers,"3110 WEST ARMITAGE AVENUE CHICAGO, IL 60647",Phone: (773) 395-1010 TTY: None,,60647,"Walgreens, 3110, West Armitage Avenue, Simons, Logan Square, Chicago, Cook County, Illinois, 60647, United States",41.9178308,-87.7060529
WIC FOOD CENTER (79TH AND MAY),WIC Authorized Specialty Formula Retailers,"1106 WEST 79TH CHICAGO, IL 60629",Phone: (773) 651-6690 TTY: None,,60629,"1106, West 79th Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",41.75060830648924,-87.65167177171035
WIC FOOD CENTER - 43RD STREET,WIC Authorized Specialty Formula Retailers,"416 EAST 43RD STREET CHICAGO, IL 60653",Phone: (312) 655-7480 TTY: None,,60653,"WIC Grocery, 416, East 43rd Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",41.8168156,-87.6155602
WIC FOOD CENTER - HALSTED,WIC Authorized Specialty Formula Retailers,"6202 SOUTH HALSTED CHICAGO, IL 60621",Phone: (312) 488-6800 TTY: None,,60621,"6202, South Halsted Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",41.7814001834175,-87.64494406813357
WIC FOOD CENTER - SOUTH WABASH,WIC Authorized Specialty Formula Retailers,"2907 SOUTH WABASH AVENUE CHICAGO, IL 60616",Phone: (312) 655-7480 TTY: None,,60616,"2907-2925, South Wabash Avenue, Douglas, Chicago, Cook County, Illinois, 60616, United States",41.8414183,-87.6247463901189
A.Chicago DPH - Alivio Medical Center Satellite Clinic,"Women, Infants, and Children","966 W. 21st St. Chicago, IL 60608",Phone: (312) 829-6838 TTY: None Fax: (312) 949-7625,"M. T, Th & F, 8:30am-4:30pm & W 10:30am-7:00pm Benefits redeemed at WIC Food and Nutrition Center. (Orange Food Instruments)",60608,"Alivio Medical Center, 966, West 21st Street, Pilsen, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",41.85416295,-87.65097775
CEDA - Albany Park,"Women, Infants, and Children","2754 W Lawrence Ave Chicago, IL 60625",Phone: (773) 878-0578 TTY: None Fax: (312) 604-5646  Website: www.cedaorg.net,Email: wic@cedaorg.net Hours: M-F 8am - 4:30pm Evening and Saturday appointments available upon request ,60625,"2754, West Lawrence Avenue, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",41.968620067259295,-87.6979481164899
CEDA - Chicago Heights,"Women, Infants, and Children","209 Glenwood Road Chicago Heights, IL 60411",Phone: (708) 754-4576 TTY: None Fax: (312) 604-5646  Website: www.cedaorg.net,Email: wic@cedaorg.net Hours: M-F 8:00am - 4:30pm Evening and Saturday appointments available upon request.,60411,"209, Glenwood Road, Chicago Heights, Bloom Township, Cook County, Illinois, 60411, United States",41.5277622917008,-87.63403403971506
CEDA - Diversey,"Women, Infants, and Children","4622 W Diversey Ave Chicago, IL 60639",Phone: (773) 545-7159 TTY: None Fax: (312) 604-5646  Website: www.cedaorg.net,Email: wic@cedaorg.net Hours: M-F 8am - 4:30pm  Evening and Saturday Appointments available upon request,60639,"4622, West Diversey Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.931668147324956,-87.74249245113734
CEDA - Howard Street,"Women, Infants, and Children","1516 W. Howard St Chicago, IL 60626",Phone: (773) 338-7334 TTY: None Fax: (312) 604-5646  Website: www.cedaorg.net,Email: wic@cedaorg.net  Hours: M-F 8am - 4:30pm  Evening and Saturday Appointments available upon request,60626,"1516, West Howard Street, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",42.019445,-87.66918200294107
CEDA - Irving Park,"Women, Infants, and Children","3948 N Lowell Ave Chicago, IL 60641",Phone: (773) 685-1507 TTY: None Fax: (312) 604-5646  Website: www.cedaorg.net,Email: wic@cedaorg.net Hours: M-F 8am - 4:30pm  Evening and Saturday Appointments available upon request,60641,"3948, North Lowell Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",41.952620069300195,-87.7368820463047
Chicago DPH - Alivio Medical Center,"Women, Infants, and Children","2355 S Western Ave Chicago, IL 60608",Phone: (773) 843-4220 TTY: None Fax: (773) 650-1205,"Hours: M,T, Th & F 8am-4:30pm & W 10:30am-7pm 4th Sat. of Month 8:00 am-12:00pm",60608,"2355, South Western Avenue, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",41.84895013084775,-87.68544016936043
Chicago DPH - Alivio Medical Center Satellite Clinic,"Women, Infants, and Children","966 W 21st St Chicago, IL 60608",Phone: (312) 829-6838 TTY: None Fax: (312) 819-6822,"Hours:  M, Tu, Th, F - 8:00am-4:00pm W - 10:30am-7:00pm",60608,"Alivio Medical Center, 966, West 21st Street, Pilsen, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",41.85416295,-87.65097775
Chicago DPH - Asian Human Services Family Health Center,"Women, Infants, and Children","2424 W Peterson Ave Chicago, IL 60659",Phone: (773) 564-8114 TTY: None Fax: (773) 761-0008,"Hours: M,W,Th,F 9am-5pm T 11am-7pm Additional phone numbers:  773-761-2324 and 773-761-0300, Ext. 2464",60659,"2424, West Peterson Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",41.9905786919094,-87.6900455009692
